entity_id,account_id,entity_type,date,amount,type,narration
E001,CURR001,msme,2022-09-04,12644.46,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-09-04,8678.19,debit,ELECTRICITY BILL
E001,CURR001,msme,2022-09-05,8104.43,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-09-05,8043.02,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-09-05,3906.8,debit,UPI/VENDOR PAY
E001,CURR001,msme,2022-09-05,5478.76,debit,NEFT/SUPPLIER PAY
E001,CURR001,msme,2022-09-06,11894.48,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-09-06,7050.76,credit,NEFT/SALES BULK ORDER
E001,CURR001,msme,2022-09-06,4365.05,debit,EMI/HDFC LOAN
E001,CURR001,msme,2022-09-06,5457.35,debit,NEFT/SALARY
E001,CURR001,msme,2022-09-06,5683.68,debit,UPI/VENDOR PAY
E001,CURR001,msme,2022-09-07,18919.58,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-09-07,16005.99,credit,NEFT/SALES BULK ORDER
E001,CURR001,msme,2022-09-07,7259.76,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-09-07,10019.51,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-09-07,3268.44,debit,EMI/HDFC LOAN
E001,CURR001,msme,2022-09-08,11721.85,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-09-08,16693.66,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-09-08,7081.17,credit,NEFT/SALES BULK ORDER
E001,CURR001,msme,2022-09-08,9505.16,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-09-08,6492.42,debit,EMI/HDFC LOAN
E001,CURR001,msme,2022-09-09,9193.03,credit,NEFT/SALES BULK ORDER
E001,CURR001,msme,2022-09-09,13261.45,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-09-09,11415.41,debit,RENT/OFFICE
E001,CURR001,msme,2022-09-10,8106.51,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-09-10,13107.83,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-09-10,2557.57,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-09-10,4244.52,debit,GST PAYMENT
E001,CURR001,msme,2022-09-10,5732.7,debit,GST PAYMENT
E001,CURR001,msme,2022-09-10,1942.5,debit,ELECTRICITY BILL
E001,CURR001,msme,2022-09-11,13329.91,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-09-11,3258.21,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-09-11,6513.19,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-09-11,6346.05,debit,RENT/OFFICE
E001,CURR001,msme,2022-09-11,4587.51,debit,NEFT/SUPPLIER PAY
E001,CURR001,msme,2022-09-11,3627.23,debit,ELECTRICITY BILL
E001,CURR001,msme,2022-09-12,9051.08,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-09-12,6173.79,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-09-12,4244.78,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-09-12,5475.41,debit,RENT/OFFICE
E001,CURR001,msme,2022-09-12,1449.98,debit,RENT/OFFICE
E001,CURR001,msme,2022-09-12,5341.77,debit,UPI/VENDOR PAY
E001,CURR001,msme,2022-09-13,10233.11,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-09-13,6998.54,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-09-13,9331.86,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-09-13,5206.33,debit,NEFT/SALARY
E001,CURR001,msme,2022-09-14,13728.44,credit,NEFT/SALES BULK ORDER
E001,CURR001,msme,2022-09-14,6500.22,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-09-14,12462.13,credit,NEFT/SALES BULK ORDER
E001,CURR001,msme,2022-09-14,7837.34,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-09-14,4071.24,debit,NEFT/SUPPLIER PAY
E001,CURR001,msme,2022-09-14,14700.26,debit,ELECTRICITY BILL
E001,CURR001,msme,2022-09-15,11507.8,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-09-15,8231.25,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-09-15,4297.57,debit,EMI/HDFC LOAN
E001,CURR001,msme,2022-09-16,4659.7,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-09-16,17759.62,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-09-16,4474.8,credit,NEFT/SALES BULK ORDER
E001,CURR001,msme,2022-09-16,9818.94,debit,ELECTRICITY BILL
E001,CURR001,msme,2022-09-17,2748.59,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-09-17,13851.88,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-09-17,13926.84,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-09-17,10400.98,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-09-17,5458.62,debit,ELECTRICITY BILL
E001,CURR001,msme,2022-09-18,15982.8,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-09-18,33464.25,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-09-18,44406.83,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-09-18,11457.29,credit,NEFT/SALES BULK ORDER
E001,CURR001,msme,2022-09-18,2034.25,debit,GST PAYMENT
E001,CURR001,msme,2022-09-18,3192.46,debit,ELECTRICITY BILL
E001,CURR001,msme,2022-09-19,3262.62,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-09-19,3821.79,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-09-19,16693.24,credit,NEFT/SALES BULK ORDER
E001,CURR001,msme,2022-09-19,5127.77,debit,NEFT/SALARY
E001,CURR001,msme,2022-09-19,11733.79,debit,EMI/HDFC LOAN
E001,CURR001,msme,2022-09-19,2619.74,debit,ELECTRICITY BILL
E001,CURR001,msme,2022-09-20,6273.7,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-09-20,9149.06,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-09-20,3390.51,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-09-20,7153.4,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-09-20,3013.13,debit,UPI/VENDOR PAY
E001,CURR001,msme,2022-09-20,11808.19,debit,RENT/OFFICE
E001,CURR001,msme,2022-09-20,5299.6,debit,TDS PAYMENT
E001,CURR001,msme,2022-09-21,11264.7,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-09-21,46635.62,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-09-21,1780.09,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-09-21,4270.45,debit,GST PAYMENT
E001,CURR001,msme,2022-09-21,2074.55,debit,RENT/OFFICE
E001,CURR001,msme,2022-09-21,3639.24,debit,TDS PAYMENT
E001,CURR001,msme,2022-09-22,12975.82,credit,NEFT/SALES BULK ORDER
E001,CURR001,msme,2022-09-22,2256.34,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-09-22,6792.14,debit,NEFT/SALARY
E001,CURR001,msme,2022-09-22,3449.69,debit,UPI/VENDOR PAY
E001,CURR001,msme,2022-09-23,5125.23,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-09-23,12568.72,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-09-23,5090.25,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-09-23,2736.3,debit,NEFT/SUPPLIER PAY
E001,CURR001,msme,2022-09-23,14887.21,debit,UPI/VENDOR PAY
E001,CURR001,msme,2022-09-24,4850.37,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-09-24,11971.66,credit,NEFT/SALES BULK ORDER
E001,CURR001,msme,2022-09-24,14411.85,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-09-24,1987.65,debit,GST PAYMENT
E001,CURR001,msme,2022-09-24,13889.4,debit,TDS PAYMENT
E001,CURR001,msme,2022-09-24,6303.94,debit,GST PAYMENT
E001,CURR001,msme,2022-09-25,11739.97,credit,NEFT/SALES BULK ORDER
E001,CURR001,msme,2022-09-25,12546.76,credit,NEFT/SALES BULK ORDER
E001,CURR001,msme,2022-09-25,3487.83,debit,ELECTRICITY BILL
E001,CURR001,msme,2022-09-25,6822.79,debit,NEFT/SUPPLIER PAY
E001,CURR001,msme,2022-09-26,4122.55,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-09-26,4211.32,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-09-26,132813.64,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-09-26,2513.11,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-09-26,1490.27,debit,EMI/HDFC LOAN
E001,CURR001,msme,2022-09-27,5778.89,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-09-27,11216.96,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-09-27,2290.0,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-09-27,2989.74,debit,RENT/OFFICE
E001,CURR001,msme,2022-09-28,5023.25,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-09-28,11964.89,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-09-28,13711.9,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-09-28,3400.36,credit,NEFT/SALES BULK ORDER
E001,CURR001,msme,2022-09-28,8069.89,debit,NEFT/SUPPLIER PAY
E001,CURR001,msme,2022-09-29,1725.46,credit,NEFT/SALES BULK ORDER
E001,CURR001,msme,2022-09-29,31289.41,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-09-29,7006.4,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-09-29,9308.41,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-09-29,7811.85,debit,GST PAYMENT
E001,CURR001,msme,2022-09-30,12471.26,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-09-30,11239.87,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-09-30,2806.22,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-09-30,5744.05,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-09-30,5221.02,debit,NEFT/SALARY
E001,CURR001,msme,2022-10-01,10628.32,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-10-01,18584.39,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-10-01,7183.27,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-10-01,9608.56,debit,NEFT/SUPPLIER PAY
E001,CURR001,msme,2022-10-02,11080.12,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-10-02,30051.63,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-10-02,6661.28,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-10-02,1530.54,debit,TDS PAYMENT
E001,CURR001,msme,2022-10-02,15810.98,debit,RENT/OFFICE
E001,CURR001,msme,2022-10-02,27013.34,debit,EMI/HDFC LOAN
E001,CURR001,msme,2022-10-03,31439.91,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-10-03,5361.19,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-10-03,4621.23,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-10-03,2909.33,debit,ELECTRICITY BILL
E001,CURR001,msme,2022-10-03,3243.29,debit,NEFT/SALARY
E001,CURR001,msme,2022-10-04,4864.69,credit,NEFT/SALES BULK ORDER
E001,CURR001,msme,2022-10-04,17951.24,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-10-04,15251.56,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-10-04,5319.91,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-10-04,2574.81,debit,NEFT/SUPPLIER PAY
E001,CURR001,msme,2022-10-04,13654.33,debit,EMI/HDFC LOAN
E001,CURR001,msme,2022-10-05,2660.53,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-10-05,5420.85,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-10-05,16000.5,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-10-05,19586.34,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-10-05,1850.6,debit,EMI/HDFC LOAN
E001,CURR001,msme,2022-10-06,22895.12,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-10-06,20031.4,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-10-06,51994.76,credit,NEFT/SALES BULK ORDER
E001,CURR001,msme,2022-10-06,126791.48,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-10-06,2113.22,debit,ELECTRICITY BILL
E001,CURR001,msme,2022-10-07,9113.93,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-10-07,8457.53,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-10-07,12564.99,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-10-07,7512.0,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-10-07,7892.11,debit,RENT/OFFICE
E001,CURR001,msme,2022-10-08,3725.93,credit,NEFT/SALES BULK ORDER
E001,CURR001,msme,2022-10-08,3962.36,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-10-08,6113.11,debit,NEFT/SUPPLIER PAY
E001,CURR001,msme,2022-10-08,3589.84,debit,ELECTRICITY BILL
E001,CURR001,msme,2022-10-08,15427.31,debit,EMI/HDFC LOAN
E001,CURR001,msme,2022-10-09,1896.32,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-10-09,15149.32,credit,NEFT/SALES BULK ORDER
E001,CURR001,msme,2022-10-09,6867.65,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-10-09,12928.74,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-10-09,3919.56,debit,UPI/VENDOR PAY
E001,CURR001,msme,2022-10-09,1698.48,debit,NEFT/SALARY
E001,CURR001,msme,2022-10-10,7916.79,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-10-10,13460.2,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-10-10,17849.58,debit,EMI/HDFC LOAN
E001,CURR001,msme,2022-10-11,18424.32,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-10-11,14752.13,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-10-11,5602.76,debit,ELECTRICITY BILL
E001,CURR001,msme,2022-10-11,5773.01,debit,GST PAYMENT
E001,CURR001,msme,2022-10-11,1732.98,debit,TDS PAYMENT
E001,CURR001,msme,2022-10-12,23725.35,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-10-12,6265.73,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-10-12,19536.51,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-10-12,11138.49,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-10-12,3140.59,debit,NEFT/SALARY
E001,CURR001,msme,2022-10-13,28629.38,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-10-13,3134.7,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-10-13,5915.02,debit,NEFT/SUPPLIER PAY
E001,CURR001,msme,2022-10-14,22490.8,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-10-14,6861.79,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-10-14,2687.8,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-10-14,7454.51,credit,NEFT/SALES BULK ORDER
E001,CURR001,msme,2022-10-14,4383.82,debit,RENT/OFFICE
E001,CURR001,msme,2022-10-15,6735.64,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-10-15,13827.46,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-10-15,14793.49,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-10-15,4369.2,debit,NEFT/SUPPLIER PAY
E001,CURR001,msme,2022-10-16,14563.82,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-10-16,10183.21,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-10-16,14370.04,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-10-16,5049.83,debit,UPI/VENDOR PAY
E001,CURR001,msme,2022-10-17,3586.58,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-10-17,14213.52,credit,NEFT/SALES BULK ORDER
E001,CURR001,msme,2022-10-17,12104.17,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-10-17,3008.1,debit,NEFT/SALARY
E001,CURR001,msme,2022-10-18,22496.64,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-10-18,3765.37,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-10-18,5913.39,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-10-18,5562.34,debit,TDS PAYMENT
E001,CURR001,msme,2022-10-18,4529.46,debit,GST PAYMENT
E001,CURR001,msme,2022-10-18,2962.65,debit,GST PAYMENT
E001,CURR001,msme,2022-10-19,34934.51,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-10-19,28583.07,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-10-19,20160.52,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-10-19,4203.84,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-10-19,1550.82,debit,UPI/VENDOR PAY
E001,CURR001,msme,2022-10-20,12063.24,credit,NEFT/SALES BULK ORDER
E001,CURR001,msme,2022-10-20,16375.56,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-10-20,6237.98,debit,GST PAYMENT
E001,CURR001,msme,2022-10-20,10230.44,debit,GST PAYMENT
E001,CURR001,msme,2022-10-21,26850.41,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-10-21,17315.18,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-10-21,4385.17,debit,EMI/HDFC LOAN
E001,CURR001,msme,2022-10-21,8149.17,debit,TDS PAYMENT
E001,CURR001,msme,2022-10-21,2627.6,debit,UPI/VENDOR PAY
E001,CURR001,msme,2022-10-22,10337.39,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-10-22,9162.56,credit,NEFT/SALES BULK ORDER
E001,CURR001,msme,2022-10-22,13569.73,credit,NEFT/SALES BULK ORDER
E001,CURR001,msme,2022-10-22,5612.56,debit,ELECTRICITY BILL
E001,CURR001,msme,2022-10-22,5104.18,debit,NEFT/SALARY
E001,CURR001,msme,2022-10-22,12615.31,debit,UPI/VENDOR PAY
E001,CURR001,msme,2022-10-23,42703.3,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-10-23,31809.73,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-10-23,20098.27,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-10-23,4835.65,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-10-23,4666.25,debit,TDS PAYMENT
E001,CURR001,msme,2022-10-23,4148.47,debit,RENT/OFFICE
E001,CURR001,msme,2022-10-23,2486.97,debit,TDS PAYMENT
E001,CURR001,msme,2022-10-24,2345.87,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-10-24,6623.12,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-10-24,12757.67,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-10-24,4474.58,debit,ELECTRICITY BILL
E001,CURR001,msme,2022-10-24,911.29,debit,RENT/OFFICE
E001,CURR001,msme,2022-10-25,13719.82,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-10-25,1438.73,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-10-25,23026.91,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-10-25,2901.57,debit,RENT/OFFICE
E001,CURR001,msme,2022-10-26,6537.09,credit,NEFT/SALES BULK ORDER
E001,CURR001,msme,2022-10-26,24878.98,credit,NEFT/SALES BULK ORDER
E001,CURR001,msme,2022-10-26,23431.3,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-10-26,4163.23,debit,UPI/VENDOR PAY
E001,CURR001,msme,2022-10-26,48162.87,debit,NEFT/SALARY
E001,CURR001,msme,2022-10-27,10097.54,credit,NEFT/SALES BULK ORDER
E001,CURR001,msme,2022-10-27,10556.66,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-10-27,741.53,debit,EMI/HDFC LOAN
E001,CURR001,msme,2022-10-27,6487.55,debit,ELECTRICITY BILL
E001,CURR001,msme,2022-10-28,3682.23,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-10-28,19868.68,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-10-28,4858.21,debit,NEFT/SALARY
E001,CURR001,msme,2022-10-28,16721.61,debit,EMI/HDFC LOAN
E001,CURR001,msme,2022-10-28,2409.62,debit,TDS PAYMENT
E001,CURR001,msme,2022-10-29,10898.17,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-10-29,4718.52,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-10-29,20120.18,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-10-29,7204.96,debit,GST PAYMENT
E001,CURR001,msme,2022-10-29,2427.29,debit,GST PAYMENT
E001,CURR001,msme,2022-10-29,2248.57,debit,NEFT/SALARY
E001,CURR001,msme,2022-10-30,1894.14,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-10-30,16133.14,credit,NEFT/SALES BULK ORDER
E001,CURR001,msme,2022-10-30,11509.29,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-10-30,5366.81,debit,NEFT/SUPPLIER PAY
E001,CURR001,msme,2022-10-30,7319.93,debit,EMI/HDFC LOAN
E001,CURR001,msme,2022-10-30,11646.57,debit,UPI/VENDOR PAY
E001,CURR001,msme,2022-10-31,8765.02,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-10-31,5330.71,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-10-31,3435.18,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-10-31,4964.32,debit,UPI/VENDOR PAY
E001,CURR001,msme,2022-11-01,12115.23,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-11-01,12017.13,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-11-01,54589.62,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-11-01,4262.68,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-11-01,7250.74,debit,ELECTRICITY BILL
E001,CURR001,msme,2022-11-01,2583.55,debit,NEFT/SUPPLIER PAY
E001,CURR001,msme,2022-11-01,5315.98,debit,TDS PAYMENT
E001,CURR001,msme,2022-11-02,42534.7,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-11-02,4777.87,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-11-02,2530.57,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-11-02,6120.97,debit,NEFT/SALARY
E001,CURR001,msme,2022-11-02,2651.81,debit,GST PAYMENT
E001,CURR001,msme,2022-11-03,73404.27,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-11-03,14894.27,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-11-03,5265.79,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-11-03,2083.83,debit,RENT/OFFICE
E001,CURR001,msme,2022-11-03,14025.97,debit,EMI/HDFC LOAN
E001,CURR001,msme,2022-11-03,3455.74,debit,NEFT/SALARY
E001,CURR001,msme,2022-11-04,25112.11,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-11-04,24502.72,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-11-04,1278.91,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-11-04,10562.49,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-11-04,4771.71,debit,RENT/OFFICE
E001,CURR001,msme,2022-11-04,18996.45,debit,RENT/OFFICE
E001,CURR001,msme,2022-11-05,14900.59,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-11-05,5527.61,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-11-05,19180.25,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-11-05,25575.62,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-11-05,3984.74,debit,EMI/HDFC LOAN
E001,CURR001,msme,2022-11-05,4745.05,debit,NEFT/SALARY
E001,CURR001,msme,2022-11-05,4760.03,debit,ELECTRICITY BILL
E001,CURR001,msme,2022-11-06,5712.26,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-11-06,18829.25,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-11-06,2544.14,debit,GST PAYMENT
E001,CURR001,msme,2022-11-06,10257.52,debit,RENT/OFFICE
E001,CURR001,msme,2022-11-07,20312.09,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-11-07,10095.73,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-11-07,11573.79,debit,EMI/HDFC LOAN
E001,CURR001,msme,2022-11-07,10208.07,debit,NEFT/SALARY
E001,CURR001,msme,2022-11-08,128012.32,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-11-08,9801.24,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-11-08,23886.6,credit,IMPS/CUSTOMER PAY
E001,CURR001,msme,2022-11-08,2622.98,debit,NEFT/SUPPLIER PAY
E001,CURR001,msme,2022-11-08,3068.26,debit,TDS PAYMENT
E001,CURR001,msme,2022-11-09,20766.76,credit,NEFT/SALES BULK ORDER
E001,CURR001,msme,2022-11-09,1745.6,credit,NEFT/SALES BULK ORDER
E001,CURR001,msme,2022-11-09,14057.45,credit,UPI/CUSTOMER PAY
E001,CURR001,msme,2022-11-09,5033.61,debit,RENT/OFFICE
E001,CURR001,msme,2022-11-09,3998.42,debit,NEFT/SUPPLIER PAY
E001,CURR001,msme,2022-11-10,30924.59,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-11-10,9984.19,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-11-10,3294.59,debit,TDS PAYMENT
E001,CURR001,msme,2022-11-10,3174.67,debit,TDS PAYMENT
E001,CURR001,msme,2022-11-11,9088.31,credit,NEFT/SALES BULK ORDER
E001,CURR001,msme,2022-11-11,21590.68,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-11-11,29209.94,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-11-11,25602.83,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-11-11,3702.55,debit,GST PAYMENT
E001,CURR001,msme,2022-11-12,17007.33,credit,NEFT/SALES PAYMENT
E001,CURR001,msme,2022-11-12,17980.38,credit,NEFT/SALES BULK ORDER
E001,CURR001,msme,2022-11-12,15186.9,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-11-12,33759.67,credit,UPI/GPAY CUSTOMER
E001,CURR001,msme,2022-11-12,5211.79,debit,EMI/HDFC LOAN
E001,CURR001,msme,2022-11-12,13191.41,debit,NEFT/SALARY
E001,CURR001,msme,2022-11-13,17984.83,credit,RTGS/INVOICE 1234
E001,CURR001,msme,2022-11-13,5054.11,credit,NEFT/SALES BULK ORDER
